Transaction ID,Transaction Date,Customer First Name,Customer Last Name,Gender,Age,Province,City,Brand,Segment,Brand Category,Price,Qty Item,Total Amount,Rating,Returned
TCDACMC6VO,2023-03-24,Patricia,Butler,Male,22,Batangas,Batangas City,Puma,Men,T-Shirts,985,3,2955,Very Satisfactory,No
KYDB356H6C,2023-08-05,Gary,York,Female,22,Rizal,Taytay,Puma,Kids,Leggings,981,7,6867,Outstanding,No
YXZIMHIPIQ,2023-01-18,James,Ramirez,Female,32,Metro Manila,Taguig,Puma,Women,Tops,1034,1,1034,Satisfactory,No
08PNT4GO5D,2023-08-30,Abigail,Moon,Female,32,Cavite,Bacoor,Puma,Women,Skirts,915,1,915,Very Satisfactory,No
1WUXSPYWYD,2022-12-28,Tracy,Bullock,Female,44,Pangasinan,Urdaneta,Lee,Men,Shirts,1394,3,4182,Satisfactory,No
CTJMMUFT24,2023-05-14,Brett,Allen,Male,22,Pangasinan,Mangaldan,H&M,Women,Tops,1346,5,6730,Very Satisfactory,No
ZUVFG9FLJQ,2022-02-01,Kristopher,Cole,Male,26,Laguna,Calamba,Uniqlo,Women,Skirts,981,2,1962,Satisfactory,No
8DCW8RIL6T,2023-01-30,Ryan,Williams,Female,29,Cavite,Dasmariñas,Adidas,Men,Jeans,1222,3,3666,Outstanding,No
2KI3SC6BHQ,2021-11-19,Karen,Wolf,Male,31,Batangas,Batangas City,Nike,Women,Pants,909,10,9090,Outstanding,No
TLG0MMK9ON,2023-01-17,Stephen,Miller,Female,45,Batangas,Lipa,Lee,Kids,Underwear,1445,2,2890,Very Satisfactory,No
FD51QEEF9M,2023-07-01,Andrea,Anderson,Female,25,Batangas,Lipa,H&M,Kids,Jacket & Coats,988,8,7904,Satisfactory,No
I0GVXRXW3G,2023-10-22,Tiffany,Weber,Female,20,Laguna,Santa Rosa,Uniqlo,Women,Pants,1084,3,3252,Unsatisfactory,Yes
RCL44DXVK3,2023-03-31,Jessica,Smith,Female,43,Laguna,Calamba,Nike,Women,Shorts,1028,3,3084,Outstanding,No
QQCTKODER9,2020-01-05,Oscar,Conway,Female,22,Bulacan,San Jose del Monte,Nike,Kids,Jeans,1270,6,7620,Outstanding,No
MU1N01MO45,2021-03-30,Norman,Johnson,Male,24,Metro Manila,Manila,H&M,Women,Lingerie & Lounge wear,1076,3,3228,Very Satisfactory,No
5RHQFZQMJG,2021-06-05,Emily,Terry,Male,30,Cavite,Dasmariñas,Gap,Women,Skirts,1188,3,3564,Very Satisfactory,No
W43R3SXD8W,2024-04-06,Matthew,Pratt,Female,36,Pangasinan,Dagupan,Gap,Women,Skirts,1025,3,3075,Very Satisfactory,No
LHGNM1UBH7,2024-05-09,Melissa,Mueller,Male,27,Cavite,Dasmariñas,Gap,Women,Jacket & Coats,1319,2,2638,Satisfactory,No
K2HY2G0Z8E,2023-03-06,Richard,Peterson,Female,32,Pangasinan,Dagupan,Uniqlo,Women,Tops,1124,9,10116,Outstanding,No
NSR8WIW2CN,2023-06-13,Sherri,Ball,Female,33,Bulacan,Malolos,Nike,Men,Jeans,1124,1,1124,Very Satisfactory,No
SZSVJ96Y5A,2023-10-19,Andrea,Burns,Female,22,Pangasinan,San Carlos,Nike,Women,Jacket & Coats,1498,3,4494,Outstanding,No
TG6E1DBH4T,2020-07-03,Joseph,Gentry,Male,26,Pangasinan,Urdaneta,Lee,Women,Leggings,1298,2,2596,Very Satisfactory,No
7YHUFHCGX6,2023-04-25,Samantha,Miller,Male,20,Rizal,Antipolo,H&M,Women,Jacket & Coats,1242,9,11178,Very Satisfactory,No
9V1TK0WXJP,2022-03-23,Elizabeth,Flores,Male,33,Rizal,Cainta,Adidas,Men,Outwear,1368,1,1368,Outstanding,No
1O18DWLJ31,2023-05-25,William,Wilson,Female,25,Bulacan,Malolos,Puma,Women,Lingerie & Lounge wear,1496,3,4488,Outstanding,No
AYF1ZDFF1U,2023-10-03,Lisa,Drake,Female,33,Pangasinan,Urdaneta,Gap,Women,Tops,1160,3,3480,Very Satisfactory,No
58YNIK2GZP,2022-02-09,Daniel,Jones,Male,26,Metro Manila,Quezon City,Nike,Men,Shorts,1498,2,2996,Very Satisfactory,No
HYOU7X5YT7,2023-07-28,Nathaniel,Moore,Female,31,Pangasinan,Dagupan,Nike,Men,Shorts,1302,10,13020,Outstanding,No
GU7O6KG74K,2020-12-19,Laurie,Maxwell,Female,44,Rizal,Taytay,Lee,Men,Underwear & Lounge wear,1321,5,6605,Outstanding,No
YM89YHH5ID,2024-01-01,Michelle,Smith,Male,25,Cavite,Bacoor,Adidas,Men,Underwear & Lounge wear,1078,2,2156,Satisfactory,No
2YKN58G62E,2023-07-26,Alexander,Roman,Male,35,Cavite,Bacoor,Lee,Men,T-Shirts,1225,6,7350,Very Satisfactory,No
9YPM8AE2PI,2022-08-25,Molly,Williamson,Female,43,Laguna,San Pedro,Lee,Men,Pants,1226,2,2452,Satisfactory,No
JV8ZOBOFRC,2022-09-20,Eric,Sims,Female,26,Rizal,Cainta,Nike,Women,Pants,991,2,1982,Very Satisfactory,No
FJ9MPJ0RQB,2021-03-30,Monica,Murray,Female,41,Metro Manila,Pasig,Nike,Men,Underwear & Lounge wear,945,3,2835,Very Satisfactory,No
JTMFMHLVSY,2021-03-03,Morgan,Hartman,Female,22,Pangasinan,Urdaneta,H&M,Women,Pants,1351,6,8106,Outstanding,No
HOOOB4QL08,2023-10-05,Daniel,Martinez,Female,40,Rizal,Taytay,Puma,Kids,Shorts,1500,4,6000,Poor,Yes
D6WM2CU45Q,2024-02-25,Janet,Gonzalez,Female,36,Bulacan,Meycauayan,Gap,Men,Underwear & Lounge wear,1173,1,1173,Very Satisfactory,No
8AFNO2ROKS,2022-08-16,Julie,Miller,Female,19,Pangasinan,San Carlos,Nike,Women,Leggings,1105,3,3315,Very Satisfactory,No
4JFM4TRSE9,2021-01-19,Christopher,Bean,Female,25,Pangasinan,San Carlos,H&M,Men,Hoodies & Sweatshirts,951,1,951,Outstanding,No
4FV9BRO7FT,2021-02-03,Adam,Moody,Female,29,Bulacan,Malolos,Uniqlo,Kids,Hoodies & Sweatshirts,1281,9,11529,Unsatisfactory,Yes
TPF7ZMSPDB,2023-07-08,Jesse,Williams,Male,24,Metro Manila,Quezon City,Gap,Men,T-Shirts,1141,5,5705,Very Satisfactory,No
Q0GIVBF80P,2023-09-05,Christopher,Flores,Female,47,Batangas,Tanauan,H&M,Men,Outwear,1250,2,2500,Outstanding,No
Y91KJDIFVJ,2022-02-28,Alyssa,Alvarez,Female,44,Bulacan,Malolos,H&M,Women,Shorts,1037,2,2074,Outstanding,No
3U1Y90B687,2024-06-28,James,Travis,Male,27,Rizal,Taytay,Nike,Men,Pants,932,1,932,Unsatisfactory,No
O4SQ5IHVZR,2020-03-04,Catherine,Lopez,Female,27,Batangas,Batangas City,Adidas,Kids,Polos,1098,3,3294,Very Satisfactory,No
QU6BWQ9AX2,2024-03-17,Keith,Lowe,Female,25,Cavite,Dasmariñas,Gap,Men,Pants,941,1,941,Very Satisfactory,No
Q4BGSQ6F0X,2024-01-13,Michelle,Brown,Female,37,Pangasinan,Mangaldan,Gap,Women,Tops,1027,1,1027,Very Satisfactory,No
2XVF14BIW4,2023-02-19,Jackson,Smith,Female,18,Rizal,Antipolo,Gap,Women,Pants,1110,6,6660,Very Satisfactory,No
KQ3ELDV59V,2021-08-24,Gregory,Gonzalez,Male,33,Bulacan,Meycauayan,Uniqlo,Women,Lingerie & Lounge wear,999,2,1998,Very Satisfactory,No
PAPS58H4M2,2021-02-17,Douglas,Weaver,Male,25,Laguna,Calamba,Uniqlo,Women,Shorts,1205,1,1205,Very Satisfactory,No
4EFMQML2L8,2021-11-20,Teresa,Graves,Male,30,Pangasinan,San Carlos,Adidas,Men,Shorts,1297,8,10376,Very Satisfactory,No
XGCHCNMB9V,2023-12-26,Jacqueline,Jones,Female,21,Laguna,San Pedro,Lee,Men,Jeans,970,1,970,Outstanding,No
QPTIP87J73,2021-04-24,Jacob,Morris,Female,23,Metro Manila,Manila,H&M,Women,Tops,1157,3,3471,Satisfactory,No
RJOXKZ7CKX,2024-03-03,Victoria,Martin,Female,23,Laguna,Santa Rosa,Puma,Men,T-Shirts,1233,2,2466,Very Satisfactory,No
ILXP8QN9V4,2020-06-28,Cynthia,Vargas,Male,35,Rizal,Antipolo,Lee,Women,Pants,1345,9,12105,Outstanding,No
4PMFORV04P,2021-08-20,Carolyn,Hunter,Male,31,Pangasinan,Mangaldan,Lee,Men,Outwear,1440,3,4320,Satisfactory,No
9RBFYG1TJB,2023-08-24,Justin,Simmons,Male,28,Pangasinan,Urdaneta,Lee,Women,Leggings,1122,1,1122,Outstanding,No
8JKPS73ILO,2023-05-14,Madison,Moss,Female,20,Batangas,Batangas City,H&M,Men,Pants,1302,3,3906,Very Satisfactory,No
6Q2S6OZZND,2024-08-04,Alyssa,Pena,Male,19,Bulacan,Meycauayan,Nike,Men,Outwear,1089,2,2178,Outstanding,No
AXI1G9O47G,2021-08-01,Tammy,King,Female,30,Batangas,Lipa,Adidas,Kids,Hoodies & Sweatshirts,1063,1,1063,Very Satisfactory,No
HGUWAM0TUU,2023-08-16,Karen,Brown,Female,35,Laguna,San Pedro,Gap,Men,Shorts,1356,2,2712,Very Satisfactory,No
KJNVDWDV5A,2021-12-28,Bryan,Cooper,Female,31,Cavite,Imus,Nike,Men,Polos,1196,1,1196,Very Satisfactory,No
4M7LOR50SI,2024-03-14,Jessica,Harvey,Male,28,Batangas,Batangas City,Adidas,Kids,Polos,1359,2,2718,Outstanding,No
5B0OPUHKGM,2021-01-19,Lisa,Miller,Male,26,Bulacan,Meycauayan,Uniqlo,Men,Shirts,929,3,2787,Very Satisfactory,No
352EPRTUTX,2021-06-18,Kathy,Moran,Female,24,Pangasinan,Urdaneta,Nike,Kids,Shorts,1427,5,7135,Outstanding,No
57PK5DOAR7,2020-08-03,Alexander,Garner,Female,31,Batangas,Batangas City,H&M,Men,Hoodies & Sweatshirts,1369,1,1369,Very Satisfactory,No
N6DKGL30VX,2023-04-01,Christopher,Chapman,Female,33,Rizal,Antipolo,Lee,Women,Leggings,1117,3,3351,Outstanding,No
UAB60J5E7P,2024-03-26,Sabrina,Ward,Female,22,Laguna,Calamba,H&M,Women,Skirts,1381,9,12429,Outstanding,No
7B2LPSXVH0,2023-10-29,Erin,Gregory,Male,28,Pangasinan,Urdaneta,Gap,Women,Jacket & Coats,1045,5,5225,Very Satisfactory,No
AHA3VWRV5N,2020-06-15,Cameron,Baker,Female,24,Bulacan,San Jose del Monte,Gap,Men,Jeans,1058,5,5290,Outstanding,No
SI2IE555TS,2020-02-28,Mary,Hayes,Male,38,Bulacan,San Jose del Monte,Uniqlo,Men,Shirts,1226,1,1226,Very Satisfactory,No
EOH9IL38XO,2021-04-22,Judy,Castillo,Male,36,Rizal,Antipolo,Puma,Kids,Polos,1221,10,12210,Satisfactory,No
2LFXLYV23S,2021-01-06,Victor,Hines,Male,28,Laguna,Santa Rosa,Adidas,Men,Outwear,1471,8,11768,Unsatisfactory,Yes
6OWRUJTJMY,2021-01-23,Lawrence,Duarte,Female,27,Rizal,Antipolo,Uniqlo,Women,Jeans,950,3,2850,Satisfactory,No
LNWPS69DLM,2022-01-18,James,Matthews,Male,22,Bulacan,Malolos,Uniqlo,Women,Shorts,1366,1,1366,Satisfactory,No
S4KJUN96SM,2021-04-15,Brad,Gomez,Female,32,Bulacan,San Jose del Monte,Gap,Women,Pants,1057,2,2114,Very Satisfactory,No
8WLGW3FVDW,2023-11-15,Steven,Murray,Male,31,Cavite,Imus,Nike,Women,Leggings,946,3,2838,Very Satisfactory,No
SY8ILLM12Z,2021-09-22,Sandra,Mathis,Female,29,Bulacan,San Jose del Monte,Lee,Kids,Pants,1416,1,1416,Very Satisfactory,No
GMCCHX34H2,2020-11-29,Teresa,Ford,Male,35,Laguna,San Pedro,Adidas,Men,Underwear & Lounge wear,1466,3,4398,Satisfactory,No
MO8ID0YIMM,2023-12-10,Rachel,Hayes,Female,33,Laguna,Santa Rosa,Gap,Men,Polos,1037,2,2074,Satisfactory,No
R2XTH7T6IC,2023-10-08,Douglas,Christensen,Female,30,Cavite,Bacoor,Puma,Women,Shorts,1219,8,9752,Outstanding,No
W6I0Q2PJYX,2023-11-28,Robert,Johnson,Female,32,Rizal,Antipolo,Nike,Men,Shirts,1284,3,3852,Very Satisfactory,No
YB4FG85UW1,2024-01-02,Donald,Stewart,Male,24,Metro Manila,Pasig,Puma,Women,Jeans,1338,7,9366,Outstanding,No
FGTW7DN006,2024-05-17,Veronica,Chen,Male,49,Pangasinan,Mangaldan,Adidas,Men,Shirts,988,2,1976,Outstanding,No
WG8YA7Q9Q9,2024-05-22,Reginald,Smith,Female,28,Laguna,Calamba,Lee,Women,Leggings,1322,2,2644,Outstanding,No
NTLF91GDR9,2022-06-29,Lacey,Stanley,Male,26,Laguna,San Pedro,Uniqlo,Kids,Leggings,1384,3,4152,Very Satisfactory,No
2XVDH2KKI2,2023-11-21,Gerald,Watkins,Female,43,Metro Manila,Taguig,Lee,Men,Jeans,953,7,6671,Very Satisfactory,No
G2LV0CSZ84,2020-04-09,Ivan,Davis,Female,34,Bulacan,San Jose del Monte,Puma,Men,Outwear,949,1,949,Outstanding,No
IOUISUDPCN,2020-01-29,Peter,Hernandez,Female,31,Pangasinan,Dagupan,Nike,Men,Underwear & Lounge wear,1087,5,5435,Outstanding,No
XU00T5HL9X,2023-11-27,Matthew,Smith,Female,20,Laguna,San Pedro,Lee,Men,Pants,1494,1,1494,Very Satisfactory,No
ITNCZFPT44,2021-02-22,Philip,Torres,Female,30,Pangasinan,San Fabian,Nike,Women,Dresses,1142,1,1142,Very Satisfactory,No
A3KK5LU0T7,2023-07-08,Stephanie,Dunn,Female,25,Batangas,Lipa,Uniqlo,Kids,Shirts,1171,8,9368,Very Satisfactory,No
J65VOUQW4C,2023-02-28,Jeremy,Tucker,Male,26,Pangasinan,Dagupan,Nike,Women,Leggings,1370,2,2740,Very Satisfactory,No
D1UVI5Z2L1,2021-11-12,Jennifer,Reynolds,Female,28,Batangas,Lipa,Puma,Women,Lingerie & Lounge wear,1189,1,1189,Very Satisfactory,No
Q99S03DRK2,2021-03-01,Stacey,Moore,Female,33,Pangasinan,Mangaldan,Uniqlo,Women,Tops,1054,3,3162,Unsatisfactory,Yes
4KTFREIX71,2023-06-04,Tanya,Brown,Female,26,Pangasinan,San Carlos,Lee,Men,Shirts,1017,8,8136,Satisfactory,No
NN6G6DHZCB,2024-05-28,Suzanne,Jones,Male,33,Cavite,Dasmariñas,Gap,Men,Shorts,1395,2,2790,Outstanding,No
X4J0Q482RI,2021-10-19,Marcus,Woods,Female,22,Batangas,Tanauan,Nike,Women,Tops,949,1,949,Very Satisfactory,No
HEN6C34Z2Q,2021-02-25,Keith,Young,Female,25,Cavite,Bacoor,Gap,Kids,Jeans,950,10,9500,Very Satisfactory,No
KKK5N42B7R,2021-10-10,Sherry,Lara,Female,28,Bulacan,San Jose del Monte,Gap,Men,Underwear & Lounge wear,1261,3,3783,Very Satisfactory,No
M1LMT2KSXQ,2020-07-15,Robert,Smith,Male,33,Rizal,Antipolo,Puma,Men,Underwear & Lounge wear,1157,5,5785,Satisfactory,No
WHHO77SUBA,2023-07-22,Kyle,Moore,Male,19,Rizal,Antipolo,H&M,Kids,Hoodies & Sweatshirts,1470,3,4410,Outstanding,No
RXYXW1Q8G5,2022-04-12,Crystal,Sutton,Female,33,Bulacan,Meycauayan,Lee,Women,Skirts,1129,1,1129,Satisfactory,No
7VXKA220ZM,2020-08-11,Roy,Martinez,Female,32,Bulacan,San Jose del Monte,Puma,Kids,Tops,1009,2,2018,Satisfactory,No
JMC2XXH1BE,2022-11-28,David,Campbell,Male,36,Metro Manila,Makati,Lee,Women,Jacket & Coats,1351,3,4053,Outstanding,No
IX2LN1503O,2023-07-07,Jenny,Roman,Female,23,Pangasinan,Dagupan,Gap,Men,Outwear,1309,3,3927,Very Satisfactory,No
V7MZIS7GV8,2024-08-07,Michelle,Wood,Female,38,Pangasinan,Urdaneta,Lee,Kids,Tops,1033,1,1033,Outstanding,No
SBCGOZCD7F,2021-07-20,Tara,Brown,Female,32,Cavite,Dasmariñas,H&M,Kids,Sleepwear,1147,6,6882,Very Satisfactory,No
Z8T2Y7MQ7P,2020-01-24,Sergio,Butler,Male,37,Cavite,Imus,Nike,Women,Lingerie & Lounge wear,1234,5,6170,Very Satisfactory,No
S0MYE5PZGB,2024-05-20,Jason,Nguyen,Male,40,Rizal,Cainta,Nike,Women,Jacket & Coats,1061,2,2122,Very Satisfactory,No
6Q67603SNF,2023-02-09,Jesus,Wiggins,Male,36,Rizal,Taytay,Uniqlo,Kids,Hoodies & Sweatshirts,937,3,2811,Satisfactory,No
069KUGKGJI,2024-03-23,Larry,Moon,Female,32,Rizal,Cainta,Lee,Men,Polos,1243,2,2486,Very Satisfactory,No
MV9NG32D0E,2023-04-29,Teresa,Buchanan,Male,31,Bulacan,Malolos,Puma,Men,Shirts,1082,6,6492,Outstanding,No
2TV9QPIXQV,2020-01-07,Angela,Ray,Female,19,Cavite,Dasmariñas,Gap,Kids,Underwear,1291,9,11619,Satisfactory,No
NVON15OQO3,2023-09-23,Mark,Lee,Male,29,Laguna,San Pedro,Nike,Women,Skirts,1229,7,8603,Outstanding,No
P5S1ZWCU1A,2024-06-20,David,Morris,Female,22,Metro Manila,Taguig,Nike,Men,T-Shirts,1049,2,2098,Outstanding,No
12M7BR25E3,2023-09-25,Cynthia,Maddox,Male,30,Batangas,Lipa,Lee,Women,Pants,978,10,9780,Outstanding,No
S92JVZ282T,2020-02-04,Jeremy,Watkins,Female,30,Laguna,Santa Rosa,Gap,Women,Tops,1302,1,1302,Very Satisfactory,No
SLAX93VU8I,2023-09-18,Joel,Weiss,Female,34,Rizal,Taytay,H&M,Women,Jacket & Coats,1263,1,1263,Outstanding,No
SG4FK9DJE3,2023-08-12,Tracy,Harrison,Female,20,Cavite,Bacoor,H&M,Kids,Sleepwear,951,2,1902,Outstanding,No
QVK2LN9CO6,2021-12-29,Andrew,Dixon,Female,25,Rizal,Antipolo,Gap,Kids,Pants,1182,3,3546,Very Satisfactory,No
EGZAZ3H62T,2023-04-04,Cody,Christensen,Male,30,Pangasinan,San Fabian,Gap,Women,Shorts,975,3,2925,Satisfactory,No
FLDP44U73X,2023-08-15,Cindy,Miller,Female,26,Metro Manila,Pasig,Lee,Kids,Polos,1003,2,2006,Outstanding,No
ME0R4EG51U,2023-12-29,Travis,Morrison,Female,45,Pangasinan,Mangaldan,Lee,Men,Pants,986,3,2958,Unsatisfactory,Yes
WVTQQ6U7QM,2020-12-09,Patricia,Mullen,Female,44,Cavite,Bacoor,Uniqlo,Kids,Shirts,932,10,9320,Outstanding,No
AQBE510MZC,2020-10-23,Joseph,Cole,Male,18,Bulacan,Malolos,Nike,Men,Shirts,903,3,2709,Very Satisfactory,No
5H6B80SN7E,2022-05-19,Kimberly,Moody,Female,47,Bulacan,San Jose del Monte,Adidas,Kids,Jeans,1428,1,1428,Outstanding,No
HEU9T1KCGQ,2024-03-05,Joshua,Thomas,Female,41,Metro Manila,Quezon City,Uniqlo,Women,Dresses,1389,9,12501,Satisfactory,No
LQGHVNM6OZ,2023-11-07,Melanie,Brown,Female,39,Bulacan,Meycauayan,Adidas,Men,Outwear,1242,3,3726,Very Satisfactory,No
86F0BSCWWA,2021-10-06,John,Schultz,Female,28,Laguna,San Pedro,Lee,Men,Underwear & Lounge wear,1428,3,4284,Outstanding,No
NE4N2LC9L0,2020-01-22,Mark,Summers,Female,37,Metro Manila,Manila,Uniqlo,Women,Jeans,1398,9,12582,Very Satisfactory,No
VYWVOJ3R0U,2021-09-15,Timothy,Thomas,Female,31,Bulacan,Meycauayan,Gap,Women,Jeans,1030,3,3090,Unsatisfactory,No
HJO69QQ41Z,2022-06-12,Joseph,Flores,Female,29,Batangas,Batangas City,H&M,Men,T-Shirts,962,4,3848,Satisfactory,No
UH23FPLDEX,2024-02-03,Tricia,Jacobs,Female,34,Rizal,Antipolo,Nike,Men,Pants,1170,2,2340,Very Satisfactory,No
1BAVAVQYNV,2023-07-08,Amanda,Holloway,Female,40,Pangasinan,Dagupan,H&M,Women,Leggings,1362,2,2724,Very Satisfactory,No
7Y12A5IN6J,2022-01-03,Debbie,Rosario,Female,24,Batangas,Tanauan,Uniqlo,Kids,Underwear,1094,2,2188,Satisfactory,No
VE7KWZARFZ,2023-03-11,Carla,Martinez,Female,19,Laguna,Calamba,Adidas,Kids,Shorts,1022,1,1022,Satisfactory,No
GWXC2HF3CU,2024-01-14,Jessica,Moss,Female,22,Cavite,Bacoor,Nike,Men,Pants,922,9,8298,Very Satisfactory,No
AU3FN9X1BS,2023-01-09,James,Lindsey,Male,40,Bulacan,San Jose del Monte,H&M,Women,Dresses,1229,1,1229,Outstanding,No
NU2HWSODB3,2020-08-25,Justin,Gibbs,Female,30,Batangas,Tanauan,Gap,Women,Dresses,1065,6,6390,Outstanding,No
WP9ZGGDH8E,2023-05-04,Rodney,Cardenas,Female,18,Cavite,Dasmariñas,Gap,Men,Hoodies & Sweatshirts,1401,3,4203,Very Satisfactory,No
ALV8ZG2FSQ,2021-03-18,Alex,Green,Female,20,Metro Manila,Makati,Uniqlo,Kids,Shorts,1131,1,1131,Outstanding,No
V4H2PLB9G9,2024-02-16,Douglas,Johnson,Male,38,Bulacan,San Jose del Monte,Lee,Women,Jacket & Coats,971,9,8739,Outstanding,No
OYLF50RTDN,2024-04-30,Denise,Farmer,Male,44,Pangasinan,Mangaldan,Gap,Men,Underwear & Lounge wear,922,7,6454,Very Satisfactory,No
FX3B4E0B61,2023-03-14,Christian,Marshall,Female,20,Bulacan,Meycauayan,Nike,Women,Shorts,1330,8,10640,Very Satisfactory,No
8UDV5EROFX,2023-07-26,Renee,Hernandez,Male,36,Pangasinan,Dagupan,Lee,Kids,Hoodies & Sweatshirts,1345,7,9415,Satisfactory,No
MZ40H9K97P,2024-07-08,Connie,Peters,Female,27,Bulacan,Meycauayan,Lee,Women,Tops,939,2,1878,Very Satisfactory,No
OZ9MTC3JIU,2020-12-21,Brittney,Blake,Female,26,Metro Manila,Pasig,H&M,Men,T-Shirts,1416,4,5664,Outstanding,No
2WK7245M8T,2021-10-09,Daniel,Hill,Female,19,Batangas,Lipa,Adidas,Kids,Polos,1399,3,4197,Outstanding,No
RYDFBRIE8C,2024-07-09,Joshua,Mccarthy,Female,39,Bulacan,Malolos,Gap,Women,Dresses,1353,3,4059,Satisfactory,No
D5NKDG1MQ2,2024-01-09,Shawn,Martin,Male,36,Bulacan,San Jose del Monte,Lee,Men,Jeans,986,1,986,Outstanding,No
XNX9F9IDOM,2021-05-20,David,Blanchard,Female,24,Laguna,Santa Rosa,Lee,Kids,Shorts,1098,3,3294,Very Satisfactory,No
UXBCI4CAF9,2022-03-16,David,Parrish,Female,34,Cavite,Bacoor,H&M,Women,Jacket & Coats,1462,3,4386,Very Satisfactory,No
989LXRGV7K,2023-01-07,Angela,Wood,Female,19,Laguna,Santa Rosa,Uniqlo,Men,Outwear,1480,7,10360,Unsatisfactory,Yes
51KIIYUBPN,2023-04-29,Leslie,Le,Male,29,Laguna,Calamba,Adidas,Kids,Underwear,938,1,938,Satisfactory,No
ODH46VZDHQ,2023-12-28,Andrea,Fuller,Female,35,Laguna,Calamba,Adidas,Men,T-Shirts,1196,4,4784,Very Satisfactory,No
MDNRWUPYOK,2024-01-13,Debbie,Foster,Female,36,Cavite,Bacoor,Gap,Men,Pants,972,3,2916,Outstanding,No
KMVL6A7KMF,2023-08-15,Mark,Huff,Female,27,Rizal,Taytay,Gap,Men,Underwear & Lounge wear,1383,1,1383,Very Satisfactory,No
BMPNXPGLLU,2023-02-06,Austin,Campbell,Female,32,Laguna,Calamba,Adidas,Men,Underwear & Lounge wear,1120,1,1120,Outstanding,No
YXMRASY6JO,2021-03-27,Ariel,Carroll,Female,27,Cavite,Imus,Uniqlo,Men,Underwear & Lounge wear,1114,1,1114,Very Satisfactory,No
Y5H8RXP7LJ,2022-12-08,Nicole,Brown,Female,47,Cavite,Dasmariñas,Nike,Kids,Pants,1437,2,2874,Very Satisfactory,No
UYKYPU1EJA,2023-03-18,Jennifer,Anderson,Female,22,Laguna,San Pedro,Adidas,Men,Underwear & Lounge wear,906,6,5436,Outstanding,No
QR7PNGPAER,2023-08-19,Caleb,Jones,Female,49,Rizal,Taytay,Lee,Women,Pants,1303,1,1303,Very Satisfactory,No
LNLXWZVCLN,2020-10-11,Edward,Mills,Female,32,Metro Manila,Pasig,Nike,Women,Shorts,1305,2,2610,Outstanding,No
JHOXEN2LL1,2023-05-05,Shelby,Young,Female,27,Batangas,Batangas City,Adidas,Men,Hoodies & Sweatshirts,1189,7,8323,Very Satisfactory,No
BQZNU30UJG,2022-09-05,Karen,Compton,Female,25,Laguna,Calamba,Nike,Men,Hoodies & Sweatshirts,1072,2,2144,Very Satisfactory,No
SIWZHB28PJ,2022-04-22,Matthew,Gutierrez,Female,29,Pangasinan,San Fabian,Nike,Kids,Jacket & Coats,1392,10,13920,Satisfactory,No
QBOG5BMDGS,2022-11-08,Karen,Vasquez,Female,22,Laguna,San Pedro,H&M,Women,Skirts,1030,4,4120,Satisfactory,No
AAEKP2Z7IG,2023-06-08,Amy,Warren,Female,37,Rizal,Taytay,Uniqlo,Women,Jeans,910,2,1820,Very Satisfactory,No
N2IDZGT421,2022-05-04,Darlene,Foster,Female,25,Laguna,Calamba,Adidas,Women,Jacket & Coats,1125,5,5625,Outstanding,No
EOG9DLSA1K,2021-02-07,Eric,Carson,Male,23,Bulacan,Meycauayan,Adidas,Men,Shorts,1392,1,1392,Satisfactory,No
BG9BG1AX1T,2022-08-22,Lisa,West,Female,39,Pangasinan,San Carlos,Lee,Men,Polos,1298,1,1298,Outstanding,No
0P1OT56TAT,2023-06-17,Darius,Pruitt,Male,46,Pangasinan,Urdaneta,Uniqlo,Women,Jacket & Coats,972,6,5832,Very Satisfactory,No
QL3RSNX1KC,2024-02-21,Jose,Allen,Male,27,Bulacan,Malolos,Gap,Men,Jeans,1373,9,12357,Satisfactory,No
DTA5ZDD23Q,2024-05-27,Deanna,Grant,Female,20,Bulacan,Meycauayan,Puma,Men,Shirts,1439,2,2878,Outstanding,No
L0QNGNJ464,2020-09-14,Brian,Cameron,Male,21,Batangas,Tanauan,Gap,Kids,Leggings,1309,9,11781,Very Satisfactory,No
DLWI6OEB1S,2023-12-12,Jeremiah,Williams,Male,40,Metro Manila,Quezon City,Lee,Men,T-Shirts,1416,5,7080,Outstanding,No
MICGIYH3JA,2024-06-21,Jeffery,Hall,Female,29,Laguna,San Pedro,H&M,Men,Polos,1494,3,4482,Very Satisfactory,No
40D6233WQL,2023-01-09,Elijah,Harrell,Female,31,Metro Manila,Pasig,H&M,Kids,Polos,1365,3,4095,Very Satisfactory,No
YDM1VPSACU,2021-12-13,Vincent,Morris,Female,31,Batangas,Lipa,Nike,Men,Pants,1163,3,3489,Outstanding,No
U0BINWOEEX,2022-11-14,Katelyn,Santiago,Female,25,Laguna,Santa Rosa,Puma,Women,Leggings,998,1,998,Outstanding,No
GCVTUXX117,2020-02-14,Andrew,Cannon,Male,30,Bulacan,San Jose del Monte,Lee,Men,Shirts,1381,4,5524,Very Satisfactory,No
CR2XDOBD0V,2021-03-28,Travis,Caldwell,Male,31,Bulacan,Meycauayan,Uniqlo,Women,Leggings,1421,10,14210,Very Satisfactory,No
KQFZBL9PEA,2023-06-17,Heidi,Pierce,Male,38,Batangas,Tanauan,Gap,Women,Jeans,1005,6,6030,Outstanding,No
